state,timestamp,state_name,state_abbrev,electoral_votes,candidates,votes,expected_votes,precincts_total,precincts_reporting,counties
North Carolina,2024-11-06 01:28:33.070000+00:00,North Carolina,N.C.,0,"[{'last_name': 'harris-k', 'votes': 379088}, {'last_name': 'trump-d', 'votes': 360523}, {'last_name': 'stein-j', 'votes': 2738}, {'last_name': 'oliver-c', 'votes': 2550}, {'last_name': 'west-c', 'votes': 1156}, {'last_name': 'terry-r', 'votes': 962}]",747017,5946530,2658,242,{}
North Carolina,2024-11-06 01:37:43.709000+00:00,North Carolina,N.C.,0,"[{'last_name': 'trump-d', 'votes': 491461}, {'last_name': 'harris-k', 'votes': 456096}, {'last_name': 'stein-j', 'votes': 3355}, {'last_name': 'oliver-c', 'votes': 3325}, {'last_name': 'west-c', 'votes': 1492}, {'last_name': 'terry-r', 'votes': 1211}]",956940,5946530,2658,364,{}
North Carolina,2024-11-06 01:41:40.571000+00:00,North Carolina,N.C.,0,"[{'last_name': 'trump-d', 'votes': 639926}, {'last_name': 'harris-k', 'votes': 565118}, {'last_name': 'oliver-c', 'votes': 4121}, {'last_name': 'stein-j', 'votes': 3940}, {'last_name': 'west-c', 'votes': 1873}, {'last_name': 'terry-r', 'votes': 1452}]",1216430,5946108,2658,382,{}
North Carolina,2024-11-06 02:11:07.057000+00:00,North Carolina,N.C.,0,"[{'last_name': 'trump-d', 'votes': 1228448}, {'last_name': 'harris-k', 'votes': 1115048}, {'last_name': 'stein-j', 'votes': 8961}, {'last_name': 'oliver-c', 'votes': 8226}, {'last_name': 'west-c', 'votes': 3919}, {'last_name': 'terry-r', 'votes': 2732}]",2367334,5945043,2658,761,{}
North Carolina,2024-11-06 02:30:30.226000+00:00,North Carolina,N.C.,0,"[{'last_name': 'trump-d', 'votes': 1590329}, {'last_name': 'harris-k', 'votes': 1493805}, {'last_name': 'stein-j', 'votes': 12181}, {'last_name': 'oliver-c', 'votes': 11226}, {'last_name': 'west-c', 'votes': 5659}, {'last_name': 'terry-r', 'votes': 3677}]",3116877,5928807,2658,1194,{}
Georgia,2024-11-06 01:16:36.344000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1275727}, {'last_name': 'harris-k', 'votes': 1002379}, {'last_name': 'oliver-c', 'votes': 7274}, {'last_name': 'stein-j', 'votes': 5472}]",2290852,5402393,2701,69,{}
Georgia,2024-11-06 01:23:31.571000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1415304}, {'last_name': 'harris-k', 'votes': 1127632}, {'last_name': 'oliver-c', 'votes': 8183}, {'last_name': 'stein-j', 'votes': 6313}]",2557432,5402393,2701,98,{}
Georgia,2024-11-06 01:27:32.522000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1447509}, {'last_name': 'harris-k', 'votes': 1167179}, {'last_name': 'oliver-c', 'votes': 8391}, {'last_name': 'stein-j', 'votes': 6440}]",2629519,5402393,2701,140,{}
Georgia,2024-11-06 01:28:42.036000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1532616}, {'last_name': 'harris-k', 'votes': 1235629}, {'last_name': 'oliver-c', 'votes': 8975}, {'last_name': 'stein-j', 'votes': 6992}]",2784212,5402393,2701,213,{}
Georgia,2024-11-06 01:37:50.194000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1557907}, {'last_name': 'harris-k', 'votes': 1251439}, {'last_name': 'oliver-c', 'votes': 9226}, {'last_name': 'stein-j', 'votes': 7141}]",2825713,5402393,2701,256,{}
Georgia,2024-11-06 01:41:40.316000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1564772}, {'last_name': 'harris-k', 'votes': 1253970}, {'last_name': 'oliver-c', 'votes': 9244}, {'last_name': 'stein-j', 'votes': 7147}]",2835133,5402393,2701,274,{}
Georgia,2024-11-06 02:11:11.613000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 1928393}, {'last_name': 'harris-k', 'votes': 1719963}, {'last_name': 'oliver-c', 'votes': 12390}, {'last_name': 'stein-j', 'votes': 9814}]",3670560,5402393,2701,498,{}
Georgia,2024-11-06 02:31:02.716000+00:00,Georgia,Ga.,0,"[{'last_name': 'trump-d', 'votes': 2103900}, {'last_name': 'harris-k', 'votes': 1899561}, {'last_name': 'oliver-c', 'votes': 14181}, {'last_name': 'stein-j', 'votes': 11157}]",4028799,5402393,2701,748,{}
Pennsylvania,2024-11-06 01:16:37.308000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 369475}, {'last_name': 'trump-d', 'votes': 130795}, {'last_name': 'stein-j', 'votes': 2639}, {'last_name': 'oliver-c', 'votes': 1752}]",504661,7014279,9156,659,{}
Pennsylvania,2024-11-06 01:23:10.355000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 383385}, {'last_name': 'trump-d', 'votes': 143056}, {'last_name': 'stein-j', 'votes': 2703}, {'last_name': 'oliver-c', 'votes': 1857}]",531001,7014279,9156,693,{}
Pennsylvania,2024-11-06 01:27:15.075000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 385924}, {'last_name': 'trump-d', 'votes': 145373}, {'last_name': 'stein-j', 'votes': 2726}, {'last_name': 'oliver-c', 'votes': 1878}]",535901,7014279,9156,700,{}
Pennsylvania,2024-11-06 01:28:15.560000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 385883}, {'last_name': 'trump-d', 'votes': 146008}, {'last_name': 'stein-j', 'votes': 2731}, {'last_name': 'oliver-c', 'votes': 1888}]",536510,7014279,9156,700,{}
Pennsylvania,2024-11-06 01:37:18.136000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 532276}, {'last_name': 'trump-d', 'votes': 215055}, {'last_name': 'stein-j', 'votes': 3720}, {'last_name': 'oliver-c', 'votes': 2758}]",753809,7014279,9156,984,{}
Pennsylvania,2024-11-06 01:41:46.075000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 569150}, {'last_name': 'trump-d', 'votes': 246289}, {'last_name': 'stein-j', 'votes': 3990}, {'last_name': 'oliver-c', 'votes': 3016}]",822445,7014279,9156,1074,{}
Pennsylvania,2024-11-06 02:11:04.917000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 782782}, {'last_name': 'trump-d', 'votes': 499615}, {'last_name': 'stein-j', 'votes': 5895}, {'last_name': 'oliver-c', 'votes': 5246}]",1293538,7014279,9156,1689,{}
Pennsylvania,2024-11-06 02:33:32.141000+00:00,Pennsylvania,Pa.,0,"[{'last_name': 'harris-k', 'votes': 1054912}, {'last_name': 'trump-d', 'votes': 843937}, {'last_name': 'stein-j', 'votes': 8860}, {'last_name': 'oliver-c', 'votes': 8180}]",1915889,7014279,9156,2501,{}
Indiana,2024-11-06 01:16:38.192000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 633958}, {'last_name': 'harris-k', 'votes': 363669}, {'last_name': 'kennedy-r', 'votes': 9540}, {'last_name': 'oliver-c', 'votes': 6160}]",1013327,3132249,5113,1654,{}
Indiana,2024-11-06 01:23:06.642000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 744675}, {'last_name': 'harris-k', 'votes': 417455}, {'last_name': 'kennedy-r', 'votes': 11575}, {'last_name': 'oliver-c', 'votes': 7726}]",1181431,3132249,5113,1929,{}
Indiana,2024-11-06 01:27:06.850000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 765350}, {'last_name': 'harris-k', 'votes': 436172}, {'last_name': 'kennedy-r', 'votes': 11582}, {'last_name': 'oliver-c', 'votes': 7973}]",1221077,3131882,5113,1993,{}
Indiana,2024-11-06 01:28:25.530000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 769374}, {'last_name': 'harris-k', 'votes': 437831}, {'last_name': 'kennedy-r', 'votes': 11624}, {'last_name': 'oliver-c', 'votes': 7998}]",1226827,3131882,5113,2003,{}
Indiana,2024-11-06 01:37:11.813000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 886977}, {'last_name': 'harris-k', 'votes': 600600}, {'last_name': 'kennedy-r', 'votes': 14049}, {'last_name': 'oliver-c', 'votes': 9845}]",1511471,3132768,5113,2467,{}
Indiana,2024-11-06 01:41:39.650000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 942724}, {'last_name': 'harris-k', 'votes': 625243}, {'last_name': 'kennedy-r', 'votes': 15106}, {'last_name': 'oliver-c', 'votes': 10484}]",1593557,3132768,5113,2601,{}
Indiana,2024-11-06 02:11:10.012000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 1087654}, {'last_name': 'harris-k', 'votes': 707711}, {'last_name': 'kennedy-r', 'votes': 19792}, {'last_name': 'oliver-c', 'votes': 12334}]",1827491,3133660,5113,2982,{}
Indiana,2024-11-06 02:33:42.106000+00:00,Indiana,Ind.,0,"[{'last_name': 'trump-d', 'votes': 1238572}, {'last_name': 'harris-k', 'votes': 813913}, {'last_name': 'kennedy-r', 'votes': 20886}, {'last_name': 'oliver-c', 'votes': 14837}]",2088208,3177371,5113,3360,{}
Florida,2024-11-06 01:16:39.392000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5607689}, {'last_name': 'harris-k', 'votes': 4348690}, {'last_name': 'stein-j', 'votes': 37438}, {'last_name': 'oliver-c', 'votes': 27997}, {'last_name': 'de_la_cruz-c', 'votes': 10337}, {'last_name': 'sonski-p', 'votes': 6559}, {'last_name': 'terry-r', 'votes': 5125}]",10043835,11368698,5631,4975,{}
Florida,2024-11-06 01:23:29.193000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5722711}, {'last_name': 'harris-k', 'votes': 4418878}, {'last_name': 'stein-j', 'votes': 38776}, {'last_name': 'oliver-c', 'votes': 28760}, {'last_name': 'de_la_cruz-c', 'votes': 10695}, {'last_name': 'sonski-p', 'votes': 6681}, {'last_name': 'terry-r', 'votes': 5281}]",10231782,11368698,5631,5068,{}
Florida,2024-11-06 01:27:27.524000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5736025}, {'last_name': 'harris-k', 'votes': 4427494}, {'last_name': 'stein-j', 'votes': 38864}, {'last_name': 'oliver-c', 'votes': 28868}, {'last_name': 'de_la_cruz-c', 'votes': 10730}, {'last_name': 'sonski-p', 'votes': 6703}, {'last_name': 'terry-r', 'votes': 5306}]",10253990,11368698,5631,5079,{}
Florida,2024-11-06 01:28:51.374000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5772750}, {'last_name': 'harris-k', 'votes': 4441241}, {'last_name': 'stein-j', 'votes': 39069}, {'last_name': 'oliver-c', 'votes': 29143}, {'last_name': 'de_la_cruz-c', 'votes': 10808}, {'last_name': 'sonski-p', 'votes': 6748}, {'last_name': 'terry-r', 'votes': 5357}]",10305116,11368698,5631,5104,{}
Florida,2024-11-06 01:37:39.758000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5853229}, {'last_name': 'harris-k', 'votes': 4487999}, {'last_name': 'stein-j', 'votes': 39820}, {'last_name': 'oliver-c', 'votes': 29710}, {'last_name': 'de_la_cruz-c', 'votes': 11034}, {'last_name': 'sonski-p', 'votes': 6844}, {'last_name': 'terry-r', 'votes': 5458}]",10434094,11368074,5631,5168,{}
Florida,2024-11-06 01:41:48.141000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5857840}, {'last_name': 'harris-k', 'votes': 4490481}, {'last_name': 'stein-j', 'votes': 39858}, {'last_name': 'oliver-c', 'votes': 29744}, {'last_name': 'de_la_cruz-c', 'votes': 11044}, {'last_name': 'sonski-p', 'votes': 6851}, {'last_name': 'terry-r', 'votes': 5464}]",10441282,11368074,5631,5172,{}
Florida,2024-11-06 02:10:57.909000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 5961400}, {'last_name': 'harris-k', 'votes': 4550200}, {'last_name': 'stein-j', 'votes': 40935}, {'last_name': 'oliver-c', 'votes': 30438}, {'last_name': 'de_la_cruz-c', 'votes': 11375}, {'last_name': 'sonski-p', 'votes': 7012}, {'last_name': 'terry-r', 'votes': 5604}]",10606964,11342825,5631,5266,{}
Florida,2024-11-06 02:32:41.245000+00:00,Florida,Fla.,0,"[{'last_name': 'trump-d', 'votes': 6013266}, {'last_name': 'harris-k', 'votes': 4579638}, {'last_name': 'stein-j', 'votes': 41375}, {'last_name': 'oliver-c', 'votes': 30806}, {'last_name': 'de_la_cruz-c', 'votes': 11520}, {'last_name': 'sonski-p', 'votes': 7100}, {'last_name': 'terry-r', 'votes': 5660}]",10689365,11342561,5631,5307,{}
South Dakota,2024-11-06 01:16:40.042000+00:00,South Dakota,S.D.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}]",0,444550,691,0,{}
South Dakota,2024-11-06 01:16:40.042000+00:00,South Dakota,S.D.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}]",0,444550,691,0,{}
South Dakota,2024-11-06 01:16:40.042000+00:00,South Dakota,S.D.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}]",0,444550,691,0,{}
South Dakota,2024-11-06 01:16:40.042000+00:00,South Dakota,S.D.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}]",0,444550,691,0,{}
South Dakota,2024-11-06 01:16:40.042000+00:00,South Dakota,S.D.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}]",0,444550,691,0,{}
South Dakota,2024-11-06 01:16:40.042000+00:00,South Dakota,S.D.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}]",0,444550,691,0,{}
South Dakota,2024-11-06 02:11:00.187000+00:00,South Dakota,S.D.,0,"[{'last_name': 'trump-d', 'votes': 3095}, {'last_name': 'harris-k', 'votes': 1200}, {'last_name': 'kennedy-r', 'votes': 67}, {'last_name': 'oliver-c', 'votes': 26}]",4388,444550,691,11,{}
South Dakota,2024-11-06 02:25:50.666000+00:00,South Dakota,S.D.,0,"[{'last_name': 'trump-d', 'votes': 6152}, {'last_name': 'harris-k', 'votes': 2487}, {'last_name': 'kennedy-r', 'votes': 143}, {'last_name': 'oliver-c', 'votes': 54}]",8836,444550,691,22,{}
New Jersey,2024-11-06 01:16:42.386000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 233187}, {'last_name': 'trump-d', 'votes': 231912}, {'last_name': 'stein-j', 'votes': 2447}, {'last_name': 'kennedy-r', 'votes': 1998}, {'last_name': 'oliver-c', 'votes': 700}, {'last_name': 'de_la_cruz-c', 'votes': 432}, {'last_name': 'terry-r', 'votes': 230}, {'last_name': 'fruit-r', 'votes': 123}, {'last_name': 'kishore-j', 'votes': 109}]",471138,4455129,6393,676,{}
New Jersey,2024-11-06 01:23:10.476000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 407538}, {'last_name': 'trump-d', 'votes': 372197}, {'last_name': 'stein-j', 'votes': 3756}, {'last_name': 'kennedy-r', 'votes': 3507}, {'last_name': 'oliver-c', 'votes': 1206}, {'last_name': 'de_la_cruz-c', 'votes': 677}, {'last_name': 'terry-r', 'votes': 401}, {'last_name': 'kishore-j', 'votes': 166}, {'last_name': 'fruit-r', 'votes': 163}]",789611,4455129,6393,1133,{}
New Jersey,2024-11-06 01:27:01.707000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 508611}, {'last_name': 'trump-d', 'votes': 415169}, {'last_name': 'stein-j', 'votes': 4486}, {'last_name': 'kennedy-r', 'votes': 3863}, {'last_name': 'oliver-c', 'votes': 1443}, {'last_name': 'de_la_cruz-c', 'votes': 841}, {'last_name': 'terry-r', 'votes': 428}, {'last_name': 'fruit-r', 'votes': 193}, {'last_name': 'kishore-j', 'votes': 181}]",935215,4455129,6393,1342,{}
New Jersey,2024-11-06 01:27:01.707000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 508611}, {'last_name': 'trump-d', 'votes': 415169}, {'last_name': 'stein-j', 'votes': 4486}, {'last_name': 'kennedy-r', 'votes': 3863}, {'last_name': 'oliver-c', 'votes': 1443}, {'last_name': 'de_la_cruz-c', 'votes': 841}, {'last_name': 'terry-r', 'votes': 428}, {'last_name': 'fruit-r', 'votes': 193}, {'last_name': 'kishore-j', 'votes': 181}]",935215,4455129,6393,1342,{}
New Jersey,2024-11-06 01:37:26.121000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 706918}, {'last_name': 'trump-d', 'votes': 534767}, {'last_name': 'stein-j', 'votes': 7059}, {'last_name': 'kennedy-r', 'votes': 5207}, {'last_name': 'oliver-c', 'votes': 2036}, {'last_name': 'de_la_cruz-c', 'votes': 1177}, {'last_name': 'terry-r', 'votes': 647}, {'last_name': 'fruit-r', 'votes': 308}, {'last_name': 'kishore-j', 'votes': 253}]",1258372,4455129,6393,1806,{}
New Jersey,2024-11-06 01:41:37.430000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 735497}, {'last_name': 'trump-d', 'votes': 572971}, {'last_name': 'stein-j', 'votes': 7386}, {'last_name': 'kennedy-r', 'votes': 5726}, {'last_name': 'oliver-c', 'votes': 2208}, {'last_name': 'de_la_cruz-c', 'votes': 1237}, {'last_name': 'terry-r', 'votes': 705}, {'last_name': 'fruit-r', 'votes': 324}, {'last_name': 'kishore-j', 'votes': 267}]",1326321,4455129,6393,1903,{}
New Jersey,2024-11-06 02:11:03.031000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 1186341}, {'last_name': 'trump-d', 'votes': 963144}, {'last_name': 'stein-j', 'votes': 14568}, {'last_name': 'kennedy-r', 'votes': 10570}, {'last_name': 'oliver-c', 'votes': 4184}, {'last_name': 'de_la_cruz-c', 'votes': 2134}, {'last_name': 'terry-r', 'votes': 1253}, {'last_name': 'fruit-r', 'votes': 580}, {'last_name': 'kishore-j', 'votes': 532}]",2183306,4455129,6393,3133,{}
New Jersey,2024-11-06 02:30:51.496000+00:00,New Jersey,N.J.,0,"[{'last_name': 'harris-k', 'votes': 1351649}, {'last_name': 'trump-d', 'votes': 1150170}, {'last_name': 'stein-j', 'votes': 18511}, {'last_name': 'kennedy-r', 'votes': 12959}, {'last_name': 'oliver-c', 'votes': 5250}, {'last_name': 'de_la_cruz-c', 'votes': 2629}, {'last_name': 'terry-r', 'votes': 1578}, {'last_name': 'kishore-j', 'votes': 726}, {'last_name': 'fruit-r', 'votes': 712}]",2544184,4455129,6393,3651,{}
Vermont,2024-11-06 01:16:50.866000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 79039}, {'last_name': 'trump-d', 'votes': 35248}, {'last_name': 'kennedy-r', 'votes': 1843}, {'last_name': 'de_la_cruz-c', 'votes': 552}, {'last_name': 'west-c', 'votes': 548}, {'last_name': 'oliver-c', 'votes': 541}, {'last_name': 'fruit-r', 'votes': 64}]",117835,381284,283,78,{}
Vermont,2024-11-06 01:23:32.022000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 87983}, {'last_name': 'trump-d', 'votes': 39997}, {'last_name': 'kennedy-r', 'votes': 2048}, {'last_name': 'oliver-c', 'votes': 619}, {'last_name': 'de_la_cruz-c', 'votes': 608}, {'last_name': 'west-c', 'votes': 594}, {'last_name': 'fruit-r', 'votes': 71}]",131920,381538,283,86,{}
Vermont,2024-11-06 01:27:32.786000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 93240}, {'last_name': 'trump-d', 'votes': 43025}, {'last_name': 'kennedy-r', 'votes': 2182}, {'last_name': 'de_la_cruz-c', 'votes': 669}, {'last_name': 'oliver-c', 'votes': 650}, {'last_name': 'west-c', 'votes': 636}, {'last_name': 'fruit-r', 'votes': 77}]",140479,381274,283,94,{}
Vermont,2024-11-06 01:28:32.798000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 94218}, {'last_name': 'trump-d', 'votes': 43737}, {'last_name': 'kennedy-r', 'votes': 2209}, {'last_name': 'de_la_cruz-c', 'votes': 670}, {'last_name': 'oliver-c', 'votes': 661}, {'last_name': 'west-c', 'votes': 645}, {'last_name': 'fruit-r', 'votes': 78}]",142218,381105,283,97,{}
Vermont,2024-11-06 01:37:49.301000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 103443}, {'last_name': 'trump-d', 'votes': 49453}, {'last_name': 'kennedy-r', 'votes': 2501}, {'last_name': 'oliver-c', 'votes': 749}, {'last_name': 'de_la_cruz-c', 'votes': 732}, {'last_name': 'west-c', 'votes': 708}, {'last_name': 'fruit-r', 'votes': 91}]",157677,380909,283,114,{}
Vermont,2024-11-06 01:41:02.971000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 110074}, {'last_name': 'trump-d', 'votes': 51244}, {'last_name': 'kennedy-r', 'votes': 2610}, {'last_name': 'de_la_cruz-c', 'votes': 811}, {'last_name': 'west-c', 'votes': 795}, {'last_name': 'oliver-c', 'votes': 775}, {'last_name': 'fruit-r', 'votes': 103}]",166412,380894,283,116,{}
Vermont,2024-11-06 02:11:04.656000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 158808}, {'last_name': 'trump-d', 'votes': 74537}, {'last_name': 'kennedy-r', 'votes': 3720}, {'last_name': 'de_la_cruz-c', 'votes': 1252}, {'last_name': 'oliver-c', 'votes': 1141}, {'last_name': 'west-c', 'votes': 1092}, {'last_name': 'fruit-r', 'votes': 140}]",240690,380297,283,165,{}
Vermont,2024-11-06 02:32:55.623000+00:00,Vermont,Vt.,0,"[{'last_name': 'harris-k', 'votes': 177014}, {'last_name': 'trump-d', 'votes': 86290}, {'last_name': 'kennedy-r', 'votes': 4281}, {'last_name': 'de_la_cruz-c', 'votes': 1350}, {'last_name': 'oliver-c', 'votes': 1312}, {'last_name': 'west-c', 'votes': 1171}, {'last_name': 'fruit-r', 'votes': 158}]",271576,380168,283,185,{}
Ohio,2024-11-06 01:16:51.219000+00:00,Ohio,Ohio,0,"[{'last_name': 'harris-k', 'votes': 1093377}, {'last_name': 'trump-d', 'votes': 1022470}, {'last_name': 'oliver-c', 'votes': 8550}, {'last_name': 'duncan-r', 'votes': 4452}, {'last_name': 'sonski-p', 'votes': 3923}]",2132772,5986364,8878,174,{}
Ohio,2024-11-06 01:22:46.783000+00:00,Ohio,Ohio,0,"[{'last_name': 'harris-k', 'votes': 1144308}, {'last_name': 'trump-d', 'votes': 1130439}, {'last_name': 'oliver-c', 'votes': 8355}, {'last_name': 'duncan-r', 'votes': 4242}, {'last_name': 'sonski-p', 'votes': 3354}]",2290698,5986364,8878,268,{}
Ohio,2024-11-06 01:27:12.055000+00:00,Ohio,Ohio,0,"[{'last_name': 'trump-d', 'votes': 1167226}, {'last_name': 'harris-k', 'votes': 1163044}, {'last_name': 'oliver-c', 'votes': 8548}, {'last_name': 'duncan-r', 'votes': 4357}, {'last_name': 'sonski-p', 'votes': 3436}]",2346611,5986364,8878,279,{}
Ohio,2024-11-06 01:28:05.096000+00:00,Ohio,Ohio,0,"[{'last_name': 'trump-d', 'votes': 1176385}, {'last_name': 'harris-k', 'votes': 1165808}, {'last_name': 'oliver-c', 'votes': 8590}, {'last_name': 'duncan-r', 'votes': 4384}, {'last_name': 'sonski-p', 'votes': 3444}]",2358611,5986364,8878,289,{}
Ohio,2024-11-06 01:37:28.719000+00:00,Ohio,Ohio,0,"[{'last_name': 'trump-d', 'votes': 1253223}, {'last_name': 'harris-k', 'votes': 1206941}, {'last_name': 'oliver-c', 'votes': 9090}, {'last_name': 'duncan-r', 'votes': 4698}, {'last_name': 'sonski-p', 'votes': 3670}]",2477622,5986364,8878,500,{}
Ohio,2024-11-06 01:41:38.390000+00:00,Ohio,Ohio,0,"[{'last_name': 'trump-d', 'votes': 1292976}, {'last_name': 'harris-k', 'votes': 1221080}, {'last_name': 'oliver-c', 'votes': 9392}, {'last_name': 'duncan-r', 'votes': 4849}, {'last_name': 'sonski-p', 'votes': 3772}]",2532069,5986364,8878,713,{}
Ohio,2024-11-06 02:10:07.506000+00:00,Ohio,Ohio,0,"[{'last_name': 'trump-d', 'votes': 1650950}, {'last_name': 'harris-k', 'votes': 1394386}, {'last_name': 'oliver-c', 'votes': 12578}, {'last_name': 'duncan-r', 'votes': 6225}, {'last_name': 'sonski-p', 'votes': 4886}]",3069025,5969363,8878,2124,{}
Ohio,2024-11-06 02:31:11.142000+00:00,Ohio,Ohio,0,"[{'last_name': 'trump-d', 'votes': 1973369}, {'last_name': 'harris-k', 'votes': 1593059}, {'last_name': 'oliver-c', 'votes': 15740}, {'last_name': 'duncan-r', 'votes': 7500}, {'last_name': 'sonski-p', 'votes': 5934}]",3595602,5971191,8878,3498,{}
West Virginia,2024-11-06 01:16:54.458000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 71458}, {'last_name': 'harris-k', 'votes': 38139}, {'last_name': 'kennedy-r', 'votes': 1110}, {'last_name': 'oliver-c', 'votes': 393}, {'last_name': 'stein-j', 'votes': 336}]",111436,793898,1657,18,{}
West Virginia,2024-11-06 01:23:20.549000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 90273}, {'last_name': 'harris-k', 'votes': 45565}, {'last_name': 'kennedy-r', 'votes': 1471}, {'last_name': 'oliver-c', 'votes': 502}, {'last_name': 'stein-j', 'votes': 449}]",138260,793898,1657,48,{}
West Virginia,2024-11-06 01:27:22.209000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 115338}, {'last_name': 'harris-k', 'votes': 54667}, {'last_name': 'kennedy-r', 'votes': 1903}, {'last_name': 'oliver-c', 'votes': 619}, {'last_name': 'stein-j', 'votes': 552}]",173079,793898,1657,93,{}
West Virginia,2024-11-06 01:28:36.904000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 137787}, {'last_name': 'harris-k', 'votes': 65544}, {'last_name': 'kennedy-r', 'votes': 2308}, {'last_name': 'oliver-c', 'votes': 737}, {'last_name': 'stein-j', 'votes': 660}]",207036,793898,1657,200,{}
West Virginia,2024-11-06 01:37:32.739000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 188189}, {'last_name': 'harris-k', 'votes': 85845}, {'last_name': 'kennedy-r', 'votes': 3141}, {'last_name': 'oliver-c', 'votes': 1060}, {'last_name': 'stein-j', 'votes': 903}]",279138,791233,1657,314,{}
